# NLOPS_y_0.0
0.6 109.662 0 0
1.0 143.303 0 0


# NLOPS_mur1.0_muf2.0_y_1.5
R central min max
0.03 22.6737 0 0
0.05 30.4022 0 0
0.1 44.1957 0 0
0.2 62.7886 0 0
0.4 87.5204 0 0
0.6 106.242 0 0
1.0 140.369 0 0


# NLOPS_mur2.0_muf1.0_y_1.5
R central min max
0.03 25.4063 0 0
0.05 33.6616 0 0
0.1 49.393 0 0
0.2 70.0255 0 0
0.4 97.6673 0 0
0.6 118.953 0 0
1.0 156.339 0 0


# NLOPS_mur2.0_muf2.0_y_1.5
R central min max
0.03 25.4862 0 0
0.05 33.7767 0 0
0.1 49.4065 0 0
0.2 69.9501 0 0
0.4 97.6869 0 0
0.6 119.093 0 0
1.0 156.506 0 0


# NLOPS_py6_y_1.5
R central min max
0.03 19.4637 0 0
0.05 27.1787 0 0
0.1 42.0783 0 0
0.2 61.9232 0 0
0.4 87.5456 0 0
0.6 106.861 0 0
1.0 140.037 0 0


# NLOPS_hw6_y_1.5
R central min max
0.03 25.5023 0 0
0.05 30.4366 0 0
0.1 40.7541 0 0
0.2 55.8474 0 0
0.4 76.7519 0 0
0.6 93.1423 0 0
1.0 122.849 0 0


# NLOPS_noISR_y_1.5
R central min max
0.03 21.751 0 0
0.05 28.8469 0 0
0.1 41.6767 0 0
0.2 58.7661 0 0
0.4 79.7848 0 0
0.6 93.7399 0 0
1.0 113.475 0 0


# NLOPS_py6_noISR_y_1.5
R central min max
0.03 17.5113 0 0
0.05 24.3422 0 0
0.1 37.2285 0 0
0.2 54.3202 0 0
0.4 76.5059 0 0
0.6 91.5696 0 0
1.0 114.204 0 0


# NLO_y_1.5
R central min max
0.1 110.371 0 0
0.2 110.767 0 0
0.3 111.578 0 0
0.4 112.686 0 0
0.5 114.043 0 0
0.6 115.609 0 0
0.7 117.338 0 0
0.8 119.188 0 0
0.9 121.149 0 0
1.0 123.18 0 0


# LOPS_y_1.5
R central min max
0.03 22.9219 0 0
0.05 31.1993 0 0
0.1 44.9949 0 0
0.2 66.219 0 0
0.4 94.4469 0 0
0.6 113.23 0 0
1.0 143.368 0 0


# NLOPS_y_2.0
R central min max
0.03 16.5064 0 0
0.05 21.906 0 0
0.1 31.6242 0 0
0.2 44.1815 0 0
0.4 60.6927 0 0
0.6 72.8676 0 0
1.0 94.4427 0 0


# NLOPS_mur0.5_muf0.5_y_2.0
R central min max
0.03 18.2277 0 0
0.05 24.3188 0 0
0.1 35.1492 0 0
0.2 49.3515 0 0
0.4 67.8617 0 0
0.6 81.8006 0 0
1.0 106.234 0 0


# NLOPS_mur0.5_muf1.0_y_2.0
R central min max
0.03 18.1017 0 0
0.05 24.062 0 0
0.1 34.4478 0 0
0.2 48.7298 0 0
0.4 66.8771 0 0
0.6 79.9118 0 0
1.0 104.354 0 0


# NLOPS_mur1.0_muf0.5_y_2.0
R central min max
0.03 16.6058 0 0
0.05 22.0083 0 0
0.1 31.7867 0 0
0.2 44.5832 0 0
0.4 61.1845 0 0
0.6 73.5705 0 0
1.0 95.3975 0 0


# NLOPS_mur1.0_muf2.0_y_2.0
R central min max
0.03 15.9397 0 0
0.05 21.0649 0 0
0.1 30.7215 0 0
0.2 43.0397 0 0
